first_name,last_name,credit_score,annual_income,loan_amount,employment_duration,Age,EmploymentStatus,MaritalStatus,Vehicle_Ownership,Children_Count,Previous_Loan_Count,default
Djamila,Boumaza,601.0,294278.33,631157.0,0.0,23.0,unemployed,divorced,No,0.0,0.0,1
Amina,Bouzid,822.0,1077307.41,390450.0,13.0,54.0,employed,married,No,4.0,5.0,0
Nadia,Mahdi,661.0,778544.68,194774.0,7.0,25.0,self-employed,married,No,1.0,0.0,0
Salima,Benziane,,1015548.07,225141.0,0.0,52.0,student,,No,5.0,4.0,1
Leila,Mahfoud,561.0,,902129.0,0.0,67.0,unemployed,married,No,1.0,7.0,1
Amina,Bahloul,588.0,769854.66,461881.0,0.0,47.0,student,single,No,0.0,4.0,1
Mustafa,Hamouche,359.0,492288.46,,6.0,58.0,employed,divorced,Yes,0.0,,1
Amir,,796.0,1617076.3,394746.0,6.0,32.0,employed,divorced,Yes,1.0,,0
Rachid,Yacine,687.0,603727.06,642269.0,6.0,,employed,single,Yes,0.0,1.0,1
Said,Lazreg,504.0,,190365.0,0.0,23.0,unemployed,married,Yes,0.0,1.0,1
Ali,Boussouf,657.0,613913.69,448266.0,0.0,56.0,unemployed,married,No,3.0,4.0,1
Sara,Brahimi,692.0,761675.12,426135.0,1.0,40.0,employed,single,No,0.0,1.0,0
Mohamed,Zidane,689.0,964251.78,471823.0,8.0,,self-employed,single,Yes,0.0,1.0,0
Farida,Rahmani,691.0,875483.4,68796.0,14.0,42.0,employed,married,Yes,0.0,6.0,0
Khadija,Sellami,663.0,860807.15,379989.0,19.0,37.0,employed,divorced,,3.0,0.0,0
Djamila,Zahra,633.0,650693.8,902733.0,0.0,62.0,unemployed,single,Yes,0.0,6.0,1
Nadia,Ighil,645.0,1844418.94,214951.0,24.0,52.0,employed,married,Yes,5.0,0.0,0
Omar,Chouiter,833.0,757024.99,669937.0,24.0,61.0,employed,single,No,0.0,,0
Bilal,Daoud,629.0,391173.53,605725.0,3.0,68.0,employed,single,No,,8.0,0
Aisha,Jouini,644.0,806291.95,734678.0,3.0,57.0,employed,single,No,0.0,2.0,1
Ali,Safir,324.0,867863.4,243839.0,1.0,44.0,employed,married,No,1.0,4.0,1
Mustafa,Cherki,408.0,959422.68,670693.0,0.0,,unemployed,divorced,Yes,0.0,1.0,1
,Oudjani,641.0,966552.76,592579.0,2.0,29.0,employed,married,,2.0,1.0,1
Leila,Boughanem,338.0,612413.49,888402.0,2.0,25.0,employed,single,No,0.0,1.0,1
Amir,,737.0,1571415.41,636165.0,20.0,55.0,employed,married,Yes,0.0,,0
Nadia,Mahdi,659.0,817897.47,190072.0,6.0,24.0,self-employed,married,No,0.0,0.0,0
Zohra,Meddah,551.0,368516.13,303764.0,3.0,55.0,employed,,No,0.0,2.0,1
Nadia,Hadjar,376.0,917932.04,737603.0,7.0,25.0,employed,married,No,1.0,1.0,1
Zohra,Zeghdane,601.0,700057.98,7623.0,0.0,47.0,unemployed,single,No,0.0,2.0,0
Nadia,Kahlouche,507.0,,456093.0,,52.0,student,married,No,,4.0,1
Fatima,Benmansour,784.0,720057.64,52653.0,0.0,48.0,unemployed,married,No,1.0,3.0,0
Leila,Tounsi,745.0,1777470.87,65594.0,0.0,29.0,unemployed,single,No,0.0,2.0,1
Mustafa,Chenig,,927123.77,459303.0,0.0,27.0,unemployed,,,0.0,0.0,1
Said,Ghaouti,689.0,1114265.93,473192.0,14.0,38.0,self-employed,single,No,0.0,1.0,0
Ahmed,Bouziane,741.0,749091.28,435115.0,0.0,,unemployed,married,No,3.0,3.0,0
Yasmin,Mokrani,358.0,845954.83,777407.0,9.0,38.0,employed,divorced,No,2.0,3.0,1
Farida,Tawati,829.0,1915883.4,245629.0,0.0,24.0,unemployed,,,0.0,0.0,0
Amir,Redouane,678.0,430485.9,539329.0,6.0,38.0,employed,single,,0.0,1.0,1
Karim,Saidi,544.0,405661.63,894958.0,0.0,39.0,unemployed,single,No,0.0,2.0,1
Leila,Mahfoud,544.0,524746.85,924117.0,0.0,71.0,unemployed,married,Yes,3.0,4.0,1
Khaled,Reguigui,771.0,,187715.0,17.0,52.0,employed,married,,2.0,2.0,0
Said,Azzouz,770.0,1026352.63,76704.0,15.0,55.0,employed,married,Yes,4.0,3.0,0
Samira,Zaki,802.0,1229436.41,352502.0,13.0,56.0,employed,married,Yes,1.0,4.0,0
Iman,Malek,710.0,873037.48,315565.0,25.0,54.0,employed,single,No,0.0,2.0,0
Sofiane,Zerrouki,824.0,1149013.1,602749.0,9.0,51.0,employed,single,Yes,0.0,4.0,0
Djamila,Laouar,701.0,795497.48,618158.0,0.0,29.0,student,,No,0.0,1.0,1
Sofiane,Mokhtar,,1753605.96,534236.0,19.0,47.0,employed,divorced,No,0.0,1.0,0
Iman,Sahraoui,680.0,1411967.11,109681.0,4.0,57.0,self-employed,single,Yes,0.0,3.0,0
Lamine,Harbi,708.0,818754.96,864972.0,6.0,40.0,employed,single,Yes,0.0,4.0,0
Karim,Mecheri,695.0,796175.33,271666.0,0.0,71.0,student,,Yes,1.0,3.0,1
Mohamed,Fettis,827.0,936976.66,423524.0,0.0,44.0,unemployed,married,No,,4.0,0
Aisha,Maiza,399.0,,684047.0,0.0,55.0,unemployed,single,No,0.0,5.0,1
Samira,Sadmi,776.0,1171691.16,250959.0,14.0,65.0,employed,single,No,0.0,3.0,1
Ahmed,Meddour,674.0,736462.26,720213.0,0.0,61.0,unemployed,married,Yes,0.0,,1
Said,Souag,300.0,660804.27,204905.0,2.0,53.0,employed,married,No,4.0,3.0,1
Ahmed,Hamadache,532.0,771124.81,815226.0,5.0,,employed,,No,1.0,3.0,1
Aisha,Zoubida,755.0,902919.31,89253.0,16.0,34.0,self-employed,married,No,0.0,1.0,0
Karim,Laribi,729.0,,250922.0,0.0,71.0,unemployed,married,Yes,0.0,4.0,0
Yasmin,Hassani,465.0,476153.08,825300.0,8.0,54.0,employed,married,No,0.0,5.0,1
Karim,Chetouane,777.0,1266361.96,360298.0,0.0,44.0,student,married,,2.0,2.0,0
Samira,Sadmi,783.0,1161517.84,262628.0,14.0,67.0,employed,single,No,,2.0,0
Yasmin,Kermali,349.0,575690.1,221428.0,6.0,36.0,employed,single,Yes,0.0,2.0,1
Sara,Zabar,694.0,702867.19,651935.0,0.0,51.0,self-employed,single,No,0.0,1.0,1
Mustafa,,338.0,508211.57,497454.0,6.0,57.0,employed,divorced,No,1.0,3.0,1
Zohra,Gasmia,808.0,1107814.42,246708.0,30.0,62.0,employed,married,Yes,1.0,5.0,0
Mohamed,Yebda,658.0,1149688.62,112365.0,13.0,56.0,self-employed,married,,0.0,,0
Aisha,Khalfi,498.0,348865.17,194391.0,3.0,66.0,employed,divorced,,0.0,5.0,1
Yasmin,Souissi,846.0,1532429.84,420971.0,22.0,68.0,employed,married,Yes,2.0,4.0,0
Aisha,Mendil,700.0,620852.39,402908.0,28.0,46.0,self-employed,,Yes,2.0,3.0,1
Yasmin,Mokrani,360.0,849110.6,736907.0,9.0,37.0,employed,divorced,No,2.0,2.0,1
Omar,Amazigh,,800973.02,131547.0,8.0,52.0,employed,married,Yes,2.0,2.0,0
Mohamed,Idris,833.0,938645.82,299771.0,27.0,62.0,employed,single,No,,1.0,0
,Toumi,668.0,917292.33,332926.0,6.0,44.0,self-employed,married,Yes,0.0,2.0,1
Sara,Oudjani,645.0,1034164.12,648366.0,2.0,28.0,employed,married,No,1.0,0.0,1
Rachid,Hamek,619.0,898991.57,421408.0,4.0,36.0,employed,married,,5.0,0.0,1
Said,Ghaouti,684.0,1083990.03,497838.0,14.0,39.0,self-employed,single,No,0.0,1.0,0
Said,Ouali,694.0,1782442.97,305015.0,14.0,45.0,self-employed,married,No,3.0,2.0,0
Fatima,Debbah,699.0,263527.58,372031.0,0.0,48.0,unemployed,married,No,1.0,4.0,1
Lamine,Chouaki,400.0,325005.84,361212.0,8.0,27.0,employed,married,No,2.0,1.0,1
Djamila,Lafri,821.0,890405.68,424129.0,11.0,29.0,employed,single,Yes,0.0,0.0,0
Bilal,Ziani,650.0,793908.5,308031.0,0.0,58.0,student,,No,2.0,6.0,0
Nadia,Ighil,677.0,1902819.73,215367.0,25.0,52.0,employed,married,Yes,5.0,4.0,0
Zohra,Ammari,626.0,1004826.5,353209.0,4.0,39.0,employed,divorced,Yes,0.0,4.0,0
Amir,Belkacem,801.0,961888.51,272767.0,5.0,33.0,self-employed,single,Yes,,1.0,0
Said,Nessakh,745.0,741545.1,294867.0,7.0,49.0,employed,,No,3.0,5.0,0
Khaled,Zaabat,518.0,339290.3,804793.0,3.0,29.0,employed,divorced,No,2.0,2.0,1
Khadija,Hakimi,374.0,595493.42,133955.0,0.0,68.0,unemployed,married,No,0.0,5.0,1
Aisha,Sid,653.0,598635.31,556007.0,1.0,36.0,employed,married,No,,3.0,1
Zohra,Cherkaoui,337.0,924638.61,513824.0,0.0,68.0,student,single,,,4.0,1
,Merzoug,372.0,860469.95,802076.0,2.0,,self-employed,single,No,0.0,2.0,1
Malika,Larbi,506.0,441820.6,567714.0,0.0,72.0,student,married,,3.0,5.0,1
Malika,Merbah,746.0,777197.32,197755.0,18.0,50.0,employed,single,Yes,0.0,7.0,0
Farida,Mazouni,790.0,1492349.99,99267.0,6.0,28.0,employed,married,Yes,0.0,0.0,0
Sofiane,Khabat,647.0,751803.36,864144.0,,65.0,employed,married,No,1.0,5.0,1
Ali,Yakoub,729.0,1054924.07,445697.0,,22.0,unemployed,single,No,0.0,0.0,0
Iman,Dahlab,607.0,326440.26,403273.0,7.0,53.0,employed,divorced,Yes,1.0,5.0,0
Sara,Samir,345.0,817841.79,210020.0,,69.0,employed,married,Yes,,4.0,1
Nadia,Khemisti,504.0,,410488.0,0.0,68.0,self-employed,divorced,No,5.0,7.0,1
Leila,Zellag,457.0,648719.92,517137.0,4.0,55.0,employed,divorced,No,4.0,1.0,1
Sara,Hamdi,817.0,1950152.39,590133.0,0.0,52.0,unemployed,married,Yes,0.0,3.0,0
Iman,Rafik,528.0,,268943.0,1.0,51.0,employed,married,,4.0,6.0,1
Iman,Kashi,402.0,386244.31,934532.0,5.0,24.0,employed,married,Yes,0.0,0.0,1
Samira,Rizki,644.0,1738860.75,239081.0,4.0,23.0,employed,married,Yes,0.0,1.0,0
Youssef,Bentoumi,850.0,1172110.87,291502.0,0.0,39.0,student,married,No,2.0,1.0,0
Nadia,Farhi,763.0,1046327.05,272182.0,0.0,29.0,unemployed,married,Yes,0.0,2.0,1
Sara,Hamdi,822.0,1947349.05,549658.0,0.0,,unemployed,married,Yes,1.0,4.0,0
Zohra,Meddah,541.0,387664.8,302570.0,3.0,55.0,employed,single,No,0.0,3.0,1
Mehdi,Haliche,524.0,711598.58,,0.0,69.0,student,married,Yes,1.0,4.0,1
Zohra,Achour,337.0,513829.59,737645.0,0.0,62.0,student,divorced,No,1.0,6.0,1
Ahmed,Mouloudi,,701563.8,424209.0,9.0,68.0,employed,divorced,Yes,2.0,0.0,1
Mehdi,Hamou,683.0,1078456.49,176731.0,9.0,,self-employed,married,No,3.0,3.0,0
Salima,Boukhalfa,705.0,770382.35,522279.0,17.0,46.0,self-employed,,Yes,2.0,2.0,0
Said,Ouali,646.0,1747847.56,304368.0,14.0,47.0,self-employed,married,Yes,0.0,4.0,0
Sara,Azzam,792.0,1470451.42,220573.0,11.0,56.0,self-employed,single,Yes,0.0,2.0,0
Karim,Chetouane,789.0,1260617.83,351102.0,0.0,42.0,student,married,No,5.0,3.0,0
Salima,Henni,439.0,969140.97,895032.0,3.0,44.0,self-employed,married,Yes,3.0,4.0,1
Amina,Gacemi,743.0,,648088.0,23.0,67.0,employed,single,No,0.0,4.0,0
Ahmed,Mouloudi,719.0,692522.34,421403.0,9.0,68.0,employed,divorced,No,,,1
Bilal,Nait,671.0,745241.73,181644.0,2.0,48.0,employed,,No,5.0,4.0,0
Djamila,Sebaa,,475239.95,951561.0,0.0,43.0,unemployed,divorced,Yes,0.0,6.0,1
Sofiane,Kaddour,733.0,865199.84,419446.0,8.0,26.0,,single,No,0.0,0.0,1
Lamine,,691.0,1597309.68,68364.0,0.0,29.0,student,married,No,0.0,2.0,0
Djamila,Lafri,842.0,947807.51,421716.0,10.0,28.0,employed,single,No,0.0,0.0,0
Zohra,Bencherif,793.0,757767.69,529458.0,9.0,41.0,self-employed,married,No,0.0,1.0,0
Ahmed,Khazri,330.0,401975.73,578627.0,2.0,53.0,self-employed,married,No,3.0,0.0,1
Lamine,Seddiki,850.0,756696.1,617721.0,3.0,21.0,self-employed,single,No,0.0,0.0,0
Ahmed,Saadoune,,983356.94,442654.0,8.0,26.0,employed,single,Yes,0.0,0.0,0
Sara,Chebout,646.0,886820.86,800737.0,6.0,29.0,employed,married,Yes,,1.0,1
Fatima,Mahrez,430.0,537194.64,175036.0,7.0,50.0,employed,single,No,0.0,3.0,1
Samira,Amirouche,551.0,276737.91,536996.0,3.0,,self-employed,single,No,0.0,2.0,1
Salima,Haouas,672.0,999502.62,875756.0,4.0,37.0,employed,,No,0.0,0.0,0
,,668.0,983366.54,577123.0,5.0,65.0,self-employed,divorced,Yes,3.0,6.0,0
Nadia,Agha,700.0,1815862.35,146472.0,18.0,67.0,self-employed,married,Yes,1.0,4.0,0
Aisha,Serour,424.0,453586.96,281650.0,0.0,45.0,student,,Yes,0.0,2.0,1
Yasmin,Mokhtari,421.0,877437.83,,0.0,33.0,student,married,No,3.0,2.0,1
Said,Kherroubi,422.0,782120.06,573939.0,0.0,22.0,student,,Yes,0.0,1.0,1
Ali,Harrouche,712.0,1434301.65,414390.0,0.0,49.0,unemployed,married,Yes,2.0,6.0,0
Farida,Mida,830.0,1265008.64,358752.0,18.0,36.0,employed,single,Yes,0.0,0.0,0
Rachid,Toumi,666.0,920049.72,362883.0,6.0,41.0,self-employed,married,Yes,3.0,4.0,1
Sofiane,Megheni,848.0,748765.93,555793.0,0.0,33.0,student,married,No,0.0,2.0,0
Mohamed,Khelifi,755.0,1785295.31,249147.0,18.0,66.0,employed,married,Yes,0.0,4.0,0
Rachid,Bouhired,801.0,1051903.08,582343.0,0.0,49.0,unemployed,single,No,0.0,5.0,0
Ahmed,Meddour,705.0,696484.49,710213.0,0.0,59.0,unemployed,married,Yes,3.0,5.0,1
Djamila,Laouar,689.0,738284.91,630544.0,,29.0,student,divorced,Yes,1.0,0.0,1
Djamila,Sebaa,494.0,493278.9,988360.0,0.0,45.0,unemployed,divorced,Yes,0.0,4.0,1
Bilal,Mekki,658.0,656220.55,144594.0,7.0,35.0,employed,,Yes,5.0,1.0,0
Ali,Harrouche,713.0,1419155.04,427488.0,0.0,47.0,unemployed,,Yes,2.0,1.0,0
Farida,Amer,542.0,404582.67,819081.0,9.0,62.0,employed,divorced,No,1.0,7.0,1
Farida,Chabbi,374.0,359351.02,142735.0,0.0,33.0,student,divorced,No,1.0,2.0,1
Zohra,Ammari,603.0,1035568.29,385164.0,4.0,,employed,divorced,Yes,3.0,0.0,0
Khaled,Djemai,665.0,1978224.53,598042.0,15.0,,employed,single,,,4.0,0
Said,Ghezal,381.0,874379.27,341598.0,0.0,47.0,student,divorced,No,1.0,0.0,1
Sofiane,Allaoua,657.0,1351003.07,628296.0,27.0,50.0,employed,married,No,4.0,4.0,0
Mohamed,Lekhal,611.0,897823.88,406281.0,2.0,64.0,employed,married,Yes,2.0,3.0,1
Iman,Rafik,526.0,717402.31,267797.0,1.0,48.0,employed,married,No,,4.0,1
Amir,Redouane,635.0,,518953.0,6.0,36.0,employed,,Yes,0.0,2.0,1
Lamine,Rahim,529.0,748558.49,533969.0,9.0,58.0,employed,married,Yes,0.0,2.0,0
Aisha,Nouri,372.0,687202.17,714378.0,9.0,57.0,employed,single,No,0.0,4.0,1
Karim,Maroc,752.0,1394470.39,579346.0,5.0,45.0,employed,married,Yes,2.0,3.0,0
Rachid,Jaziri,776.0,1672990.44,552434.0,16.0,53.0,employed,married,Yes,1.0,,1
Rachid,Boujellal,669.0,1289607.25,112576.0,25.0,56.0,self-employed,divorced,,0.0,4.0,0
Nadia,Sami,460.0,933677.35,578138.0,,45.0,unemployed,divorced,No,4.0,2.0,1
Amina,,784.0,1953042.18,381464.0,,49.0,employed,married,Yes,5.0,,0
,Mida,850.0,1243716.71,359387.0,19.0,37.0,employed,single,Yes,0.0,1.0,0
Khaled,Driss,731.0,1280757.46,628240.0,0.0,46.0,unemployed,married,Yes,4.0,4.0,0
Iman,Malek,704.0,830746.23,302157.0,25.0,54.0,employed,,No,0.0,4.0,0
Youssef,Rabhi,618.0,328690.35,,,48.0,student,married,Yes,5.0,1.0,1
,Saad,405.0,479569.6,849490.0,0.0,61.0,employed,married,Yes,0.0,3.0,1
Khaled,Baraka,365.0,570049.42,539332.0,8.0,30.0,employed,married,Yes,3.0,0.0,1
Bilal,Aribi,716.0,1261692.87,,15.0,39.0,self-employed,married,,5.0,1.0,0
Said,Lalaoui,685.0,504550.53,,3.0,64.0,employed,married,No,3.0,,1
Said,Rabah,370.0,917682.44,247683.0,1.0,47.0,employed,single,Yes,0.0,3.0,1
Nadia,Guettouche,742.0,1820116.58,110150.0,21.0,63.0,employed,married,Yes,2.0,2.0,0
Aisha,Jouini,623.0,779945.48,761460.0,3.0,57.0,employed,single,No,0.0,3.0,1
Zohra,Haddou,808.0,1121224.83,550290.0,8.0,65.0,employed,married,,2.0,7.0,0
,Arfaoui,736.0,759755.12,636619.0,6.0,61.0,employed,single,Yes,0.0,5.0,1
Leila,Menasria,509.0,462261.62,427908.0,6.0,31.0,self-employed,married,,0.0,1.0,1
Mohamed,Idris,802.0,935559.74,303321.0,28.0,63.0,employed,single,,0.0,5.0,0
,Younes,759.0,1112934.01,440778.0,28.0,66.0,employed,married,No,5.0,4.0,0
Sara,Azzam,751.0,1395027.87,230965.0,12.0,56.0,self-employed,single,No,0.0,5.0,0
Farida,Touati,469.0,371062.48,375183.0,7.0,56.0,self-employed,single,Yes,0.0,5.0,1
Amina,Bahloul,620.0,808601.33,484511.0,0.0,47.0,student,single,,0.0,2.0,1
Leila,Bouteldja,,1560219.08,428233.0,2.0,71.0,employed,married,Yes,,2.0,0
Ahmed,Mostefai,637.0,766988.0,183479.0,9.0,56.0,self-employed,married,No,5.0,0.0,0
Mustafa,Tlemcani,712.0,777261.31,88172.0,21.0,39.0,employed,married,No,2.0,3.0,0
Ali,Bacha,686.0,1728567.64,235641.0,0.0,51.0,student,married,No,5.0,2.0,1
Iman,Djellab,480.0,1010541.4,884749.0,8.0,40.0,employed,divorced,No,3.0,1.0,0
Said,Chekkal,712.0,815211.13,,0.0,45.0,unemployed,single,No,0.0,5.0,1
Yasmin,Aziz,558.0,654917.02,514192.0,2.0,36.0,employed,married,Yes,2.0,1.0,1
,Madani,616.0,724511.6,460843.0,4.0,45.0,self-employed,married,No,3.0,0.0,1
Mehdi,Medjadj,312.0,266807.67,653655.0,6.0,36.0,employed,married,Yes,1.0,3.0,1
Bilal,Ziani,648.0,826167.41,316917.0,0.0,60.0,student,married,No,3.0,,0
Nadia,Badani,683.0,719301.64,100176.0,27.0,45.0,employed,married,No,3.0,2.0,0
Iman,Mandaci,737.0,1554193.5,425445.0,13.0,47.0,employed,,No,0.0,5.0,0
Zohra,Seghir,773.0,1615670.96,611524.0,8.0,60.0,employed,married,Yes,2.0,5.0,0
Leila,Bouteldja,808.0,1523256.09,,2.0,67.0,employed,,Yes,3.0,6.0,0
Mustafa,Debiche,846.0,1825009.67,116055.0,9.0,65.0,employed,,Yes,2.0,2.0,0
Mehdi,Bakir,505.0,598526.09,367081.0,0.0,23.0,unemployed,single,,0.0,0.0,1
Sofiane,Mahieddine,449.0,283024.25,572638.0,1.0,24.0,employed,married,Yes,0.0,1.0,1
Iman,Mandaci,717.0,,422319.0,13.0,49.0,employed,married,Yes,1.0,2.0,0
Sara,Achi,703.0,350556.89,499366.0,0.0,23.0,student,single,Yes,0.0,1.0,1
Rachid,Kader,655.0,,475516.0,5.0,69.0,employed,single,Yes,0.0,6.0,0
Iman,Rafik,557.0,,293204.0,1.0,50.0,employed,married,No,3.0,4.0,1
Sara,Hamdi,841.0,1933686.34,554256.0,0.0,51.0,unemployed,married,Yes,1.0,2.0,0
Ali,Safir,347.0,833534.94,256016.0,1.0,43.0,employed,married,No,1.0,2.0,1
Mustafa,Lamara,661.0,1003744.26,527459.0,29.0,62.0,employed,single,Yes,0.0,4.0,1
Sara,Oudjani,668.0,1028081.24,627028.0,2.0,30.0,employed,married,Yes,2.0,3.0,1
Ali,Boussouf,652.0,593642.89,417252.0,0.0,59.0,unemployed,married,No,0.0,3.0,1
Bilal,Chemakh,371.0,838276.51,875495.0,5.0,54.0,employed,,No,2.0,5.0,1
Salima,Boukhalfa,667.0,763302.58,527369.0,17.0,45.0,self-employed,divorced,No,0.0,2.0,0
Mehdi,Nemmiche,688.0,391394.92,383926.0,7.0,60.0,employed,divorced,No,2.0,2.0,1
Samira,Amirouche,559.0,285664.77,506936.0,3.0,48.0,self-employed,single,No,0.0,1.0,1
Said,Djeghloul,512.0,,704415.0,3.0,56.0,self-employed,married,Yes,0.0,6.0,1
Sara,Hamdi,779.0,1849702.32,550572.0,0.0,52.0,unemployed,married,No,1.0,,0
Sofiane,Charef,350.0,275647.93,239422.0,0.0,44.0,student,single,No,,2.0,1
Said,Badache,728.0,1103932.64,400197.0,0.0,24.0,student,married,No,1.0,0.0,1
Djamila,,769.0,1055709.34,82449.0,4.0,30.0,employed,single,Yes,0.0,,0
Fatima,Mahrez,,,182569.0,7.0,50.0,employed,single,No,0.0,4.0,1
Sara,Ould,410.0,710477.11,836069.0,6.0,29.0,self-employed,single,Yes,0.0,0.0,1
Mustafa,Lamara,656.0,1056097.13,519351.0,29.0,67.0,employed,single,Yes,0.0,2.0,1
Sofiane,Abdi,795.0,1452454.54,186520.0,0.0,39.0,unemployed,single,Yes,0.0,2.0,0
Aisha,Jouini,604.0,782937.71,731285.0,3.0,58.0,employed,single,Yes,0.0,5.0,1
Iman,Jebali,625.0,915737.5,144704.0,8.0,58.0,employed,,No,5.0,3.0,1
Amir,Redouane,645.0,431797.66,505936.0,6.0,35.0,employed,,No,0.0,,1
Mehdi,Saadi,713.0,850097.42,282951.0,12.0,54.0,employed,single,No,0.0,7.0,0
Malika,Keblouti,534.0,403341.67,448660.0,0.0,54.0,student,single,No,0.0,4.0,1
Ali,LouCIF,660.0,833038.54,635933.0,9.0,41.0,self-employed,married,Yes,3.0,2.0,0
Aisha,Maiza,409.0,836318.73,,0.0,56.0,unemployed,single,Yes,0.0,,1
Yasmin,Kermali,336.0,568072.51,221485.0,6.0,37.0,employed,single,No,0.0,1.0,1
Ali,Bacha,642.0,1670251.62,244267.0,0.0,49.0,student,married,Yes,1.0,5.0,1
Zohra,Gasmia,797.0,1062453.59,252258.0,29.0,64.0,employed,married,,3.0,3.0,0
Leila,Sifi,663.0,469125.11,227378.0,0.0,36.0,unemployed,divorced,No,1.0,1.0,0
Karim,Mecheri,667.0,836418.74,289362.0,0.0,70.0,student,married,Yes,0.0,3.0,1
Fatima,Taleb,578.0,789637.84,274629.0,9.0,35.0,employed,married,No,5.0,4.0,0
Nadia,Badani,676.0,739405.08,103601.0,26.0,44.0,employed,married,No,0.0,2.0,0
Ahmed,Khazri,339.0,390859.2,610219.0,2.0,54.0,self-employed,married,No,2.0,3.0,1
Yasmin,Souissi,848.0,1548980.75,400503.0,21.0,70.0,employed,married,No,1.0,3.0,0
,Nemmiche,691.0,392058.78,411710.0,7.0,62.0,employed,divorced,No,0.0,7.0,1
Ahmed,Khazri,352.0,400880.81,592039.0,2.0,53.0,self-employed,married,Yes,0.0,4.0,1
Khaled,Djemai,672.0,1850387.52,629377.0,14.0,42.0,employed,single,Yes,0.0,1.0,0
Sara,Azzam,791.0,1347085.89,226368.0,12.0,53.0,self-employed,,No,0.0,5.0,0
Said,Maamri,841.0,1584226.7,178302.0,16.0,67.0,employed,married,Yes,1.0,8.0,0
Amina,Riahi,663.0,896466.4,264274.0,1.0,62.0,employed,married,No,5.0,5.0,0
Ali,Yakoub,671.0,985674.97,446515.0,0.0,22.0,unemployed,single,No,0.0,,0
Leila,Bouteldja,796.0,1468109.09,425326.0,2.0,70.0,employed,married,No,2.0,8.0,0
Zohra,Bencherif,781.0,784050.14,518072.0,9.0,38.0,self-employed,married,Yes,2.0,2.0,0
Salima,Rahou,813.0,1667569.96,474739.0,11.0,29.0,employed,single,Yes,0.0,0.0,0
Samira,Hamdani,850.0,1592008.07,18741.0,12.0,30.0,self-employed,divorced,,2.0,1.0,0
Omar,Chouiter,792.0,,620505.0,24.0,65.0,employed,,,,4.0,0
Aisha,Zoubida,766.0,896860.24,90055.0,14.0,32.0,self-employed,married,Yes,0.0,0.0,0
Aisha,Leghlimi,429.0,,267911.0,0.0,35.0,unemployed,,No,4.0,3.0,1
Lamine,Rahim,534.0,789729.02,543312.0,9.0,56.0,employed,married,,5.0,4.0,0
Mohamed,Khoualed,324.0,338565.1,238958.0,2.0,64.0,employed,,No,0.0,4.0,1
Yasmin,Hallal,378.0,,922248.0,0.0,35.0,student,married,No,2.0,2.0,1
Mohamed,Rzig,612.0,385409.75,326169.0,6.0,58.0,employed,married,,3.0,2.0,0
Amina,Hachi,661.0,796813.86,439134.0,7.0,27.0,self-employed,single,No,,1.0,0
,Zemmouri,630.0,944375.55,,0.0,69.0,unemployed,married,Yes,2.0,6.0,1
Djamila,Boumediene,642.0,1366983.83,405546.0,10.0,28.0,employed,married,Yes,0.0,1.0,0
Karim,Mammeri,754.0,,568994.0,17.0,61.0,self-employed,single,Yes,0.0,5.0,0
Rachid,,687.0,574469.84,680763.0,6.0,44.0,employed,single,,0.0,2.0,1
Sofiane,Mahieddine,432.0,283616.43,586851.0,1.0,24.0,employed,,Yes,0.0,1.0,1
Aisha,Younes,759.0,1053892.54,447689.0,30.0,68.0,employed,,Yes,4.0,,0
Fatima,,560.0,800825.7,270515.0,9.0,37.0,employed,married,No,1.0,2.0,0
Ahmed,Mostefai,619.0,796363.22,173991.0,9.0,52.0,self-employed,married,Yes,0.0,1.0,0
,Mokhtari,450.0,847168.64,796231.0,0.0,33.0,student,,No,0.0,0.0,1
Mustafa,Ouchène,696.0,1225847.26,,0.0,,student,married,Yes,5.0,3.0,0
Sara,Rihane,611.0,385069.05,465989.0,0.0,59.0,self-employed,married,No,2.0,5.0,1
Ahmed,,668.0,1097276.49,215576.0,16.0,55.0,employed,married,Yes,2.0,3.0,0
Mehdi,Nemmiche,669.0,369508.08,402005.0,7.0,59.0,employed,divorced,,,3.0,1
Khaled,Zaabat,522.0,360601.95,760023.0,3.0,29.0,employed,,No,2.0,0.0,1
Leila,Remache,628.0,580006.57,797735.0,9.0,53.0,employed,married,Yes,1.0,4.0,1
Rachid,Hamek,587.0,905496.39,428492.0,4.0,40.0,employed,married,Yes,3.0,,1
Said,Ouali,677.0,1800970.01,314919.0,13.0,45.0,self-employed,married,Yes,3.0,1.0,0
Bilal,Aribi,706.0,1309108.33,454634.0,16.0,38.0,self-employed,married,Yes,3.0,1.0,0
Mohamed,Fellag,781.0,1260476.54,,6.0,58.0,self-employed,married,Yes,0.0,0.0,0
,Kassa,457.0,303051.73,333489.0,6.0,26.0,employed,single,,0.0,1.0,1
Sara,Ould,418.0,,844363.0,6.0,28.0,self-employed,single,Yes,0.0,1.0,1
Said,Badi,467.0,363052.27,418217.0,7.0,65.0,employed,single,Yes,0.0,5.0,1
Amir,Meriem,669.0,,459462.0,13.0,40.0,employed,married,Yes,2.0,3.0,0
Leila,Hamidi,686.0,998938.41,595018.0,0.0,,student,divorced,No,0.0,1.0,0
Yasmin,,561.0,613255.91,534099.0,2.0,33.0,employed,married,Yes,0.0,1.0,1
